user_id,group,flight_route,device_type,time_on_page,booked
2599,control,LHR-DXB,mobile,32.11249538524736,0
2600,treatment,CDG-SIN,mobile,29.314736001019636,0
2601,control,CDG-SIN,desktop,56.24894754712246,0
2602,treatment,AMS-JFK,mobile,37.45597551385699,0
2603,control,AMS-JFK,desktop,50.57722229020704,0
2604,control,CDG-SIN,desktop,71.73643077184529,0
2605,control,AMS-JFK,desktop,37.134972446216864,0
2606,treatment,CDG-SIN,mobile,49.11938963065751,0
2607,control,CDG-SIN,mobile,29.645658913019673,0
2608,treatment,LHR-DXB,desktop,51.232652476130575,0
2609,treatment,AMS-JFK,desktop,64.5006660372189,0
2610,treatment,AMS-JFK,desktop,63.72670702138117,0
2611,treatment,AMS-JFK,mobile,45.634590114483494,0
2612,treatment,LHR-DXB,mobile,37.21553388569462,0
2613,treatment,LHR-DXB,mobile,48.552059004698464,0
2614,treatment,LHR-DXB,desktop,45.76667255096382,0
2615,treatment,AMS-JFK,mobile,51.91707577355967,0
2616,treatment,AMS-JFK,mobile,35.4828028338586,0
2617,control,AMS-JFK,desktop,38.997485432527114,0
2618,control,LHR-DXB,mobile,41.72543878715823,1
2619,control,LHR-DXB,desktop,54.996963618981894,0
2620,control,CDG-SIN,mobile,56.9876920075769,0
2621,control,LHR-DXB,desktop,38.526563386980214,0
2622,treatment,CDG-SIN,mobile,27.73523728614262,1
2623,treatment,AMS-JFK,desktop,50.43960938252136,0
2624,treatment,LHR-DXB,mobile,55.97872323029115,1
2625,treatment,AMS-JFK,desktop,42.98773555885263,0
2626,treatment,AMS-JFK,desktop,34.29586348443633,0
2627,treatment,AMS-JFK,mobile,37.830453144161034,0
2628,treatment,AMS-JFK,mobile,69.59009103162052,0
2629,control,LHR-DXB,desktop,48.325954473381934,0
2630,control,AMS-JFK,mobile,60.20087018127759,0
2631,control,CDG-SIN,desktop,32.95361101456871,0
2632,control,LHR-DXB,desktop,63.15368271626672,0
2633,treatment,AMS-JFK,mobile,58.42029327795086,0
2634,treatment,LHR-DXB,mobile,43.46377618353987,0
2635,treatment,CDG-SIN,mobile,54.13409821677365,0
2636,control,AMS-JFK,desktop,64.40901460631243,0
2637,treatment,CDG-SIN,desktop,28.379679567242988,0
2638,treatment,AMS-JFK,mobile,37.11399533345214,0
2639,treatment,CDG-SIN,desktop,52.86050897216808,0
2640,control,AMS-JFK,desktop,45.30372399546481,0
2641,treatment,LHR-DXB,mobile,51.169335067889584,0
2642,control,AMS-JFK,desktop,55.322322869677464,0
2643,control,LHR-DXB,desktop,52.479334562145006,0
2644,control,AMS-JFK,desktop,41.20746475901501,0
2645,control,AMS-JFK,mobile,42.24070052345315,0
2646,treatment,CDG-SIN,mobile,68.33007051306708,0
2647,control,CDG-SIN,desktop,46.29303533567326,0
2648,control,CDG-SIN,mobile,65.32976678846879,0
2649,treatment,AMS-JFK,desktop,66.37237003387125,0
2650,treatment,AMS-JFK,mobile,33.28576737401163,0
2651,control,AMS-JFK,desktop,56.03264869073715,0
2652,treatment,LHR-DXB,desktop,28.796822959150514,0
2653,control,LHR-DXB,desktop,69.25750069742995,0
2654,control,AMS-JFK,desktop,47.82838205132306,0
2655,control,CDG-SIN,mobile,47.10025366312971,0
2656,control,CDG-SIN,desktop,32.023134595134124,0
2657,treatment,CDG-SIN,desktop,35.898137649310655,0
2658,control,AMS-JFK,mobile,48.39284847834191,0
2659,treatment,CDG-SIN,mobile,46.3648814285056,0
2660,treatment,AMS-JFK,desktop,39.223248507577644,0
2661,treatment,LHR-DXB,desktop,58.1750856838587,0
2662,treatment,CDG-SIN,mobile,44.96308205151047,0
2663,control,LHR-DXB,desktop,29.840045116792147,0
2664,treatment,CDG-SIN,desktop,55.80571973655893,1
2665,control,AMS-JFK,desktop,27.61085727797245,0
2666,treatment,AMS-JFK,desktop,16.14844138812119,0
2667,treatment,AMS-JFK,desktop,46.44235184979443,0
2668,control,AMS-JFK,desktop,29.539699967528954,0
2669,control,CDG-SIN,desktop,47.67168079270316,0
2670,control,LHR-DXB,desktop,57.24537152661416,0
2671,treatment,AMS-JFK,desktop,59.76755708360145,0
2672,treatment,CDG-SIN,mobile,52.46472292974342,0
2673,control,LHR-DXB,mobile,25.109051306497207,0
2674,control,AMS-JFK,mobile,34.19771925618777,0
2675,control,LHR-DXB,desktop,45.08123174827997,0
2676,control,AMS-JFK,desktop,45.22619509094094,0
2677,treatment,LHR-DXB,desktop,30.871357082020637,0
2678,control,LHR-DXB,mobile,38.06350850878241,0
2679,control,AMS-JFK,mobile,57.155371876365194,0
2680,control,CDG-SIN,desktop,52.55615636365002,0
2681,control,LHR-DXB,mobile,40.37319578121195,0
2682,treatment,AMS-JFK,mobile,60.4447861625928,1
2683,control,LHR-DXB,desktop,25.102357593982887,0
2684,treatment,LHR-DXB,desktop,57.33303574177998,1
2685,control,CDG-SIN,mobile,55.2689063028282,0
2686,control,LHR-DXB,desktop,56.20038515470502,0
2687,treatment,LHR-DXB,mobile,49.44692461949473,0
2688,control,AMS-JFK,mobile,35.2012721880091,0
2689,treatment,AMS-JFK,mobile,53.87987731377738,0
2690,treatment,CDG-SIN,desktop,38.76568230048117,0
2691,control,LHR-DXB,mobile,48.07857230684394,0
2692,treatment,LHR-DXB,mobile,34.08150842018824,0
2693,treatment,LHR-DXB,desktop,39.8266291191637,0
2694,treatment,CDG-SIN,desktop,42.8512647554382,0
2695,treatment,LHR-DXB,mobile,50.99585856598412,0
2696,treatment,AMS-JFK,desktop,53.507909592048456,0
2697,treatment,CDG-SIN,desktop,70.43549116794,0
2698,treatment,AMS-JFK,mobile,47.221897004205296,0
2699,treatment,AMS-JFK,desktop,30.78405633046765,0
2700,control,CDG-SIN,mobile,56.99948445759094,0
2701,control,AMS-JFK,desktop,50.064514041220946,0
2702,treatment,LHR-DXB,desktop,42.14442800869607,0
2703,control,CDG-SIN,mobile,38.99287891017961,0
2704,treatment,AMS-JFK,mobile,35.72645363239768,0
2705,treatment,LHR-DXB,desktop,35.22814970582323,0
2706,control,LHR-DXB,desktop,26.693013759207748,0
2707,treatment,AMS-JFK,desktop,59.48264880140535,0
2708,treatment,LHR-DXB,mobile,51.521993415357365,0
2709,treatment,CDG-SIN,desktop,46.39586208592361,0
2710,treatment,AMS-JFK,mobile,35.6887592442192,0
2711,control,LHR-DXB,desktop,61.34052564166397,0
2712,treatment,LHR-DXB,desktop,23.690461529267218,1
2713,treatment,AMS-JFK,desktop,43.03510642760776,0
2714,treatment,AMS-JFK,desktop,59.73219551138165,0
2715,control,AMS-JFK,desktop,15.110573688416771,0
2716,treatment,AMS-JFK,mobile,47.64074858285062,0
2717,control,CDG-SIN,mobile,35.09764421393878,0
2718,control,AMS-JFK,mobile,46.81741636772803,0
2719,treatment,CDG-SIN,desktop,39.38324050552103,0
2720,treatment,CDG-SIN,mobile,53.90536934409334,0
2721,control,AMS-JFK,mobile,63.488156793119444,0
2722,treatment,CDG-SIN,desktop,82.69989561285925,0
2723,control,AMS-JFK,desktop,43.2990022631674,0
2724,control,AMS-JFK,mobile,56.06959128120364,0
2725,treatment,LHR-DXB,mobile,50.13231095922909,0
2726,treatment,AMS-JFK,mobile,51.241222790224526,0
2727,control,LHR-DXB,mobile,67.13699921373562,0
2728,control,CDG-SIN,mobile,34.737099107289005,0
2729,control,LHR-DXB,mobile,39.625725022278615,1
2730,control,CDG-SIN,mobile,42.36789512025028,0
2731,treatment,AMS-JFK,desktop,30.227270340032355,0
2732,treatment,CDG-SIN,mobile,44.977875977399485,0
2733,treatment,CDG-SIN,desktop,54.86954884605353,1
2734,treatment,AMS-JFK,desktop,57.425429362857706,0
2735,treatment,CDG-SIN,desktop,42.242614326434946,0
2736,control,AMS-JFK,mobile,62.13053893654593,0
2737,treatment,LHR-DXB,mobile,13.893261923998999,0
2738,treatment,AMS-JFK,desktop,79.88073085023586,0
2739,treatment,AMS-JFK,mobile,53.508849189378694,0
2740,treatment,CDG-SIN,mobile,38.54346638862798,0
2741,treatment,LHR-DXB,desktop,51.93152492180202,0
2742,control,AMS-JFK,mobile,42.7081949954522,0
2743,control,LHR-DXB,desktop,13.661730745080707,1
2744,control,LHR-DXB,desktop,45.703585601127365,0
2745,treatment,CDG-SIN,desktop,58.67260422910579,0
2746,control,AMS-JFK,desktop,59.456883814884044,0
2747,control,CDG-SIN,mobile,48.77546696798945,0
2748,treatment,AMS-JFK,desktop,59.366574469184215,0
2749,treatment,LHR-DXB,mobile,51.531598900963935,0
2750,treatment,AMS-JFK,mobile,48.33863884241055,0
2751,control,AMS-JFK,mobile,34.66510603129546,0
2752,control,LHR-DXB,mobile,39.79184025185823,0
2753,treatment,LHR-DXB,desktop,41.15457472651185,0
2754,treatment,AMS-JFK,desktop,49.28217701991228,0
2755,control,CDG-SIN,desktop,57.04729797749322,0
2756,control,AMS-JFK,desktop,35.78359295529776,0
2757,treatment,LHR-DXB,desktop,24.12358779920618,0
2758,treatment,CDG-SIN,mobile,66.59641262984297,0
2759,control,LHR-DXB,desktop,30.470686781099054,1
2760,treatment,LHR-DXB,mobile,52.35142503815919,0
2761,control,CDG-SIN,mobile,48.79775305183105,0
2762,control,LHR-DXB,desktop,39.834970112435926,0
2763,control,LHR-DXB,mobile,54.11186700630835,0
2764,control,LHR-DXB,mobile,26.885553086344682,0
2765,treatment,LHR-DXB,desktop,69.46094498213563,0
2766,treatment,LHR-DXB,desktop,84.52316701277378,1
2767,control,LHR-DXB,desktop,63.46372692381854,0
2768,control,LHR-DXB,mobile,32.848635997341255,0
2769,control,LHR-DXB,desktop,10.114683597209897,0
2770,control,LHR-DXB,desktop,52.16045810986993,0
2771,control,AMS-JFK,mobile,25.599413471249104,0
2772,treatment,AMS-JFK,desktop,38.8026116078268,0
2773,treatment,LHR-DXB,mobile,67.84232933738514,0
2774,treatment,AMS-JFK,mobile,69.35522974294025,0
2775,treatment,CDG-SIN,desktop,70.97498561961712,0
2776,control,AMS-JFK,mobile,46.47621788342265,0
2777,control,LHR-DXB,mobile,58.4489961478135,0
2778,control,LHR-DXB,desktop,15.128359133583782,0
2779,control,AMS-JFK,desktop,22.512682051508516,0
2780,control,LHR-DXB,desktop,40.6770659043448,0
2781,treatment,CDG-SIN,mobile,57.61945198945463,1
2782,control,CDG-SIN,mobile,38.60381579948066,0
2783,treatment,LHR-DXB,desktop,57.03987582162527,0
2784,treatment,CDG-SIN,desktop,27.69667752796732,0
2785,treatment,CDG-SIN,desktop,46.53047125129977,0
2786,treatment,AMS-JFK,mobile,53.248235555874246,0
2787,control,CDG-SIN,desktop,56.361068094951676,0
2788,treatment,AMS-JFK,mobile,38.22659003463153,0
2789,treatment,LHR-DXB,desktop,45.42993718237139,0
2790,treatment,AMS-JFK,mobile,21.888884730726147,0
2791,control,LHR-DXB,mobile,43.42373183607788,0
2792,control,LHR-DXB,desktop,61.22518799987936,1
2793,control,LHR-DXB,mobile,41.05663894524082,0
2794,treatment,LHR-DXB,mobile,33.78101219982227,0
2795,treatment,LHR-DXB,desktop,56.72141173088139,0
2796,control,AMS-JFK,desktop,79.27812932491358,0
2797,treatment,LHR-DXB,mobile,77.59905641280417,0
2798,control,CDG-SIN,mobile,48.92133917851156,0
2799,control,CDG-SIN,mobile,56.55754646548294,0
2800,treatment,LHR-DXB,desktop,69.57944338786322,0
2801,treatment,CDG-SIN,mobile,48.619450474956444,0
2802,treatment,AMS-JFK,mobile,51.9197216917242,0
2803,treatment,AMS-JFK,desktop,40.155487240396205,0
2804,control,LHR-DXB,desktop,80.51962187837728,1
2805,control,LHR-DXB,desktop,55.78130494335744,0
2806,control,LHR-DXB,desktop,40.99094134205468,1
2807,control,CDG-SIN,desktop,36.36999271720394,0
2808,control,CDG-SIN,mobile,17.141864845786927,0
2809,treatment,AMS-JFK,mobile,21.29218730715387,0
2810,control,CDG-SIN,mobile,34.10775724064735,0
2811,control,AMS-JFK,desktop,58.9249093043884,0
2812,control,CDG-SIN,desktop,49.89169843409683,0
2813,treatment,AMS-JFK,desktop,26.177955014386026,0
2814,treatment,LHR-DXB,mobile,31.102236052745717,0
2815,treatment,CDG-SIN,desktop,49.224045561269364,1
2816,treatment,AMS-JFK,desktop,70.10213773799387,0
2817,control,CDG-SIN,desktop,28.470601440782936,1
2818,control,LHR-DXB,mobile,51.88405210142795,0
2819,treatment,AMS-JFK,desktop,38.318520907603116,0
2820,treatment,CDG-SIN,desktop,38.75372236643266,0
2821,control,CDG-SIN,mobile,27.398573410859186,0
2822,control,LHR-DXB,desktop,54.39743647564627,0
2823,treatment,LHR-DXB,desktop,37.70565144254587,0
2824,treatment,AMS-JFK,desktop,39.72705858163406,0
2825,treatment,CDG-SIN,mobile,59.764924240905216,0
2826,treatment,CDG-SIN,desktop,60.547567763452626,0
2827,control,LHR-DXB,desktop,34.05272177583006,0
2828,control,LHR-DXB,mobile,49.45409317802258,0
2829,control,AMS-JFK,mobile,58.59399831847908,0
2830,treatment,CDG-SIN,desktop,42.24822219182451,0
2831,treatment,CDG-SIN,mobile,55.056072950603365,0
2832,control,AMS-JFK,desktop,40.221557938501725,0
2833,control,AMS-JFK,mobile,39.80754106524377,0
2834,control,LHR-DXB,desktop,31.017273687394514,1
2835,control,LHR-DXB,desktop,70.6799162221914,0
2836,treatment,AMS-JFK,desktop,37.734604110791395,0
2837,control,AMS-JFK,mobile,32.98203442880008,0
2838,control,CDG-SIN,mobile,29.319318253818146,0
2839,control,AMS-JFK,desktop,46.26773846020438,0
2840,control,AMS-JFK,desktop,29.74574275120408,0
2841,control,CDG-SIN,desktop,34.31174947197133,0
2842,control,AMS-JFK,desktop,56.98435264578837,0
2843,control,LHR-DXB,mobile,51.73074616552272,1
2844,treatment,LHR-DXB,mobile,24.82025428448323,0
2845,treatment,CDG-SIN,desktop,55.87236001997836,0
2846,treatment,AMS-JFK,mobile,45.49182255629988,0
2847,treatment,LHR-DXB,mobile,62.05741854087516,0
2848,control,LHR-DXB,mobile,66.26984224151848,0
2849,treatment,LHR-DXB,desktop,20.869889128582138,0
2850,treatment,LHR-DXB,desktop,56.46945541979579,0
2851,control,AMS-JFK,mobile,69.52217886237636,0
2852,control,AMS-JFK,mobile,48.14473498741531,0
2853,treatment,AMS-JFK,desktop,55.32325578581013,0
2854,treatment,AMS-JFK,desktop,48.3745476291834,1
2855,control,LHR-DXB,desktop,59.691371158928845,0
2856,treatment,CDG-SIN,mobile,50.75235096442873,0
2857,control,CDG-SIN,mobile,14.66441449454868,0
2858,control,LHR-DXB,mobile,43.18196898937606,0
2859,control,LHR-DXB,desktop,42.21281680433151,0
2860,control,CDG-SIN,desktop,55.70676456962654,0
2861,treatment,CDG-SIN,desktop,62.65269514147414,0
2862,control,LHR-DXB,desktop,41.58494777998658,0
2863,control,LHR-DXB,desktop,26.626857201917076,0
2864,treatment,AMS-JFK,mobile,49.59323519672026,0
2865,control,AMS-JFK,mobile,33.360777258378036,0
2866,treatment,CDG-SIN,mobile,35.9090844760701,0
2867,treatment,LHR-DXB,desktop,80.73137818853661,0
2868,treatment,CDG-SIN,mobile,34.83411743631984,0
2869,control,AMS-JFK,desktop,21.526878107077213,0
2870,treatment,AMS-JFK,mobile,54.05359647312744,0
2871,treatment,CDG-SIN,mobile,55.605752428870225,0
2872,control,AMS-JFK,desktop,58.178812398440556,0
2873,treatment,LHR-DXB,mobile,57.59777188689151,0
2874,treatment,CDG-SIN,mobile,47.18409551778127,0
2875,treatment,LHR-DXB,mobile,47.34165797572754,0
2876,treatment,LHR-DXB,mobile,59.09339794384228,0
2877,treatment,AMS-JFK,mobile,69.1289177071026,0
2878,control,LHR-DXB,mobile,26.089102798509554,1
2879,treatment,CDG-SIN,mobile,35.87561931043169,0
2880,treatment,LHR-DXB,desktop,54.41898620087918,1
2881,control,LHR-DXB,mobile,48.82329598504655,0
2882,control,LHR-DXB,desktop,18.14148083453637,0
2883,control,LHR-DXB,mobile,36.400986231477745,0
2884,treatment,LHR-DXB,desktop,49.540262786862826,0
2885,control,AMS-JFK,desktop,45.188931688954156,0
2886,treatment,CDG-SIN,mobile,39.61587082040572,0
2887,treatment,AMS-JFK,desktop,80.16102076472184,0
2888,control,CDG-SIN,desktop,44.62662961561699,0
2889,control,CDG-SIN,mobile,48.4657349790416,0
2890,treatment,CDG-SIN,desktop,46.99447344063964,0
2891,control,CDG-SIN,mobile,48.17500093421229,0
2892,treatment,CDG-SIN,desktop,45.56589689729315,0
2893,control,LHR-DXB,desktop,13.764513149188705,0
2894,control,AMS-JFK,desktop,30.14692751016446,0
2895,control,AMS-JFK,desktop,40.27714025640204,1
2896,treatment,LHR-DXB,mobile,57.190794917449345,0
2897,control,CDG-SIN,mobile,40.51092299728752,0
2898,treatment,AMS-JFK,mobile,32.52935657690308,0
2899,treatment,LHR-DXB,mobile,59.16484473183245,0
2900,treatment,LHR-DXB,mobile,65.26639884424043,0
2901,treatment,AMS-JFK,desktop,22.009093143502053,0
2902,control,AMS-JFK,mobile,46.45390279445449,0
2903,treatment,CDG-SIN,desktop,5.0,0
2904,treatment,CDG-SIN,mobile,40.328698777413855,0
2905,control,AMS-JFK,mobile,73.26651343831988,0
2906,treatment,CDG-SIN,mobile,46.37919605039615,0
2907,control,LHR-DXB,mobile,24.28382695922331,0
2908,treatment,CDG-SIN,desktop,24.653211490229523,0
2909,control,CDG-SIN,mobile,31.01045972009114,0
2910,treatment,LHR-DXB,desktop,34.92485602008009,0
2911,control,CDG-SIN,desktop,16.6082958346286,0
2912,treatment,LHR-DXB,mobile,49.93892126733079,0
2913,treatment,CDG-SIN,desktop,53.15805988467009,0
2914,control,AMS-JFK,desktop,39.74688160665865,0
2915,control,CDG-SIN,mobile,75.6858096773849,0
2916,control,AMS-JFK,desktop,38.55788909756573,0
2917,control,AMS-JFK,mobile,63.04197679339488,0
2918,treatment,AMS-JFK,mobile,24.184470769633585,0
2919,treatment,AMS-JFK,desktop,49.49918050875269,0
2920,control,AMS-JFK,desktop,51.75075956259985,0
2921,treatment,LHR-DXB,desktop,34.34107360674163,0
2922,control,LHR-DXB,desktop,47.50833402109948,0
2923,control,LHR-DXB,desktop,34.1885392696754,0
2924,treatment,AMS-JFK,desktop,40.32127116551101,0
2925,treatment,CDG-SIN,desktop,40.75637956729132,0
2926,treatment,LHR-DXB,mobile,23.918658410196095,0
2927,treatment,CDG-SIN,mobile,52.84334457671363,0
2928,treatment,CDG-SIN,mobile,53.879747242862635,0
2929,treatment,AMS-JFK,desktop,39.39966454168765,1
2930,treatment,AMS-JFK,desktop,48.63054060666829,0
2931,control,AMS-JFK,desktop,31.203525767369527,0
2932,control,LHR-DXB,mobile,26.215188065523627,0
2933,control,AMS-JFK,mobile,39.000970885545414,0
2934,control,LHR-DXB,mobile,55.365307054848124,0
2935,control,LHR-DXB,desktop,43.868567458326126,0
2936,treatment,LHR-DXB,mobile,38.42262468123838,0
2937,control,LHR-DXB,mobile,50.0348257439619,0
2938,control,AMS-JFK,desktop,31.26201732396627,0
2939,control,LHR-DXB,mobile,26.606103702321036,0
2940,control,AMS-JFK,mobile,39.70916657580674,0
2941,control,AMS-JFK,mobile,32.24923731475482,0
2942,control,LHR-DXB,desktop,27.156775100304618,0
2943,control,AMS-JFK,mobile,58.55917570000476,1
2944,treatment,CDG-SIN,desktop,78.04509694157557,0
2945,treatment,AMS-JFK,desktop,21.680814402749174,0
2946,control,AMS-JFK,mobile,38.761593759538265,0
2947,treatment,LHR-DXB,mobile,47.61692083127964,0
2948,treatment,LHR-DXB,desktop,19.190923021279108,0
2949,treatment,AMS-JFK,desktop,41.65860896672837,0
2950,treatment,LHR-DXB,desktop,42.7483993571297,0
2951,control,CDG-SIN,desktop,52.199413512894715,0
2952,treatment,CDG-SIN,desktop,33.40902876054328,1
2953,treatment,LHR-DXB,mobile,36.532252955248694,0
2954,treatment,AMS-JFK,desktop,59.57206203332642,0
2955,control,CDG-SIN,mobile,51.29135433261912,0
2956,control,CDG-SIN,desktop,55.91960457987318,0
2957,control,AMS-JFK,mobile,18.688821721061373,0
2958,control,LHR-DXB,desktop,34.975075528976106,0
2959,control,CDG-SIN,mobile,67.74397053360678,0
2960,control,AMS-JFK,mobile,43.740894747070975,0
2961,control,AMS-JFK,desktop,43.114121871764944,0
2962,treatment,CDG-SIN,desktop,43.76620253891875,0
2963,treatment,LHR-DXB,mobile,68.54991526109933,1
2964,treatment,CDG-SIN,mobile,33.806817230199705,0
2965,control,AMS-JFK,mobile,55.071937261842024,0
2966,control,CDG-SIN,desktop,48.95907089081309,0
2967,control,LHR-DXB,desktop,24.50685929098402,0
2968,control,AMS-JFK,desktop,40.520797807885415,0
2969,control,LHR-DXB,desktop,32.49313405420835,0
2970,treatment,CDG-SIN,mobile,25.9012906666207,0
2971,treatment,CDG-SIN,desktop,62.94619783965692,0
2972,control,LHR-DXB,desktop,26.70070973374778,0
2973,control,CDG-SIN,desktop,56.23956339106572,0
2974,control,LHR-DXB,desktop,32.07577902930793,1
2975,control,CDG-SIN,desktop,65.36120387665801,0
2976,treatment,LHR-DXB,mobile,38.70280663335798,0
2977,control,LHR-DXB,desktop,50.03486362316772,0
2978,control,AMS-JFK,mobile,36.50578852229125,0
2979,control,AMS-JFK,desktop,12.494642428272051,0
2980,control,LHR-DXB,desktop,19.986883999676245,0
2981,treatment,CDG-SIN,desktop,16.5290841812839,0
2982,control,CDG-SIN,desktop,48.807367007010264,0
2983,control,CDG-SIN,mobile,44.570064541946806,0
2984,treatment,LHR-DXB,mobile,53.920196507154856,1
2985,treatment,LHR-DXB,desktop,34.812179293067715,0
2986,treatment,LHR-DXB,mobile,12.430540516974972,0
2987,control,LHR-DXB,mobile,64.52879142672026,0
2988,control,AMS-JFK,desktop,59.849415820533,0
2989,treatment,LHR-DXB,mobile,50.60861978196968,0
2990,treatment,CDG-SIN,mobile,61.663119073096226,0
2991,treatment,AMS-JFK,desktop,43.47613259921085,0
2992,treatment,CDG-SIN,desktop,48.97765429925672,0
2993,treatment,LHR-DXB,mobile,34.44548446417808,0
2994,treatment,AMS-JFK,desktop,28.939525758236616,0
2995,control,LHR-DXB,desktop,21.349780922212098,0
2996,control,AMS-JFK,desktop,33.708583389329846,0
2997,control,CDG-SIN,mobile,84.92956934499011,0
2998,treatment,LHR-DXB,desktop,22.195899437737165,0
2999,treatment,LHR-DXB,desktop,30.93509129627202,0
3000,treatment,AMS-JFK,mobile,46.69593043565451,0
3001,treatment,AMS-JFK,mobile,80.96183564586197,0
3002,treatment,LHR-DXB,mobile,29.25467621593825,0
3003,treatment,AMS-JFK,mobile,35.57055098978378,0
3004,control,LHR-DXB,mobile,55.07257413759173,0
3005,control,AMS-JFK,desktop,54.224102725650916,0
3006,treatment,CDG-SIN,mobile,34.58217693302736,0
3007,control,AMS-JFK,desktop,32.490277706099995,0
3008,treatment,CDG-SIN,mobile,51.71850801071229,0
3009,control,AMS-JFK,desktop,40.44277803146857,0
3010,treatment,AMS-JFK,desktop,49.31238540343224,0
3011,treatment,LHR-DXB,mobile,42.45985798437453,0
3012,control,AMS-JFK,mobile,50.26995861641402,0
3013,control,AMS-JFK,mobile,51.822229490797184,0
3014,treatment,CDG-SIN,mobile,15.7833733721301,0
3015,treatment,AMS-JFK,mobile,38.05473296874062,0
3016,control,LHR-DXB,mobile,50.005463217519626,0
3017,control,CDG-SIN,desktop,57.15868035481353,1
3018,treatment,LHR-DXB,desktop,40.02029445301064,0
3019,control,LHR-DXB,desktop,17.33174893092896,0
3020,treatment,LHR-DXB,desktop,63.73673738121519,0
3021,treatment,LHR-DXB,desktop,57.8347722126761,0
3022,treatment,CDG-SIN,mobile,46.58198532360668,0
3023,treatment,AMS-JFK,mobile,38.03230851504286,0
3024,control,LHR-DXB,desktop,54.00470687366561,0
3025,control,CDG-SIN,desktop,38.17572821103789,0
3026,control,LHR-DXB,mobile,58.140149255874576,0
3027,control,AMS-JFK,mobile,71.95133462001115,0
3028,control,CDG-SIN,mobile,37.685552729785925,0
3029,control,CDG-SIN,mobile,56.70662397200328,0
3030,control,AMS-JFK,desktop,35.172810377736845,0
3031,treatment,CDG-SIN,desktop,60.41034419326406,0
3032,control,AMS-JFK,mobile,41.302113419936916,0
3033,control,CDG-SIN,mobile,66.71743998256474,0
3034,treatment,CDG-SIN,desktop,40.83499739044832,0
3035,control,AMS-JFK,desktop,31.534257007526357,0
3036,control,AMS-JFK,desktop,39.98477901324696,0
3037,treatment,CDG-SIN,mobile,41.65407842255798,0
3038,control,CDG-SIN,desktop,48.54520054463494,0
3039,control,AMS-JFK,mobile,40.06693470073945,0
3040,control,AMS-JFK,mobile,48.6822983672827,0
3041,treatment,CDG-SIN,mobile,48.946821032118095,0
3042,control,CDG-SIN,desktop,38.58843027549209,0
3043,control,CDG-SIN,desktop,49.92606239460632,0
3044,treatment,AMS-JFK,mobile,36.206381065954616,0
3045,control,CDG-SIN,desktop,74.9972110052133,0
3046,treatment,LHR-DXB,mobile,49.48685084004512,0
3047,treatment,AMS-JFK,desktop,54.18487311298334,0
3048,control,CDG-SIN,mobile,42.069842935055604,0
3049,treatment,AMS-JFK,mobile,34.19105683200855,0
3050,treatment,LHR-DXB,desktop,57.54000587334168,1
3051,control,AMS-JFK,desktop,49.94829486179688,0
3052,treatment,CDG-SIN,mobile,5.800971912449725,0
3053,treatment,LHR-DXB,desktop,73.88473013811083,0
3054,control,LHR-DXB,mobile,56.0673768517988,0
3055,control,CDG-SIN,mobile,39.28406113750159,0
3056,control,CDG-SIN,mobile,54.084486376570524,0
3057,treatment,CDG-SIN,mobile,51.324658623240666,0
3058,control,AMS-JFK,mobile,52.4292572456456,0
3059,treatment,AMS-JFK,mobile,31.94203701239033,0
3060,treatment,AMS-JFK,mobile,46.06733413320707,0
3061,treatment,CDG-SIN,mobile,49.53109342158605,1
3062,treatment,CDG-SIN,desktop,63.47864273346663,0
3063,treatment,AMS-JFK,desktop,46.53908973566555,0
3064,treatment,LHR-DXB,mobile,51.46790069096968,0
3065,treatment,AMS-JFK,mobile,31.345894162679322,0
3066,control,LHR-DXB,mobile,46.0092298958749,0
3067,control,CDG-SIN,desktop,58.006073747201114,0
3068,treatment,CDG-SIN,mobile,34.73727409448033,1
3069,treatment,AMS-JFK,mobile,39.17860724578256,0
3070,control,AMS-JFK,mobile,30.541250015911555,0
3071,treatment,CDG-SIN,desktop,24.668753314627864,0
3072,control,AMS-JFK,desktop,32.08879015197759,1
3073,control,CDG-SIN,desktop,53.43483194456466,0
3074,control,CDG-SIN,mobile,41.30835607098485,0
3075,treatment,LHR-DXB,mobile,32.13855726960304,0
3076,treatment,AMS-JFK,desktop,77.6863776427942,0
3077,control,CDG-SIN,mobile,34.47335780239312,0
3078,control,AMS-JFK,desktop,54.368617524995564,0
3079,control,LHR-DXB,desktop,49.99458700622443,1
3080,control,LHR-DXB,mobile,48.72269331931032,0
3081,control,AMS-JFK,mobile,17.536842103167128,0
3082,treatment,AMS-JFK,mobile,64.05228092621546,0
3083,control,CDG-SIN,mobile,49.79219824921881,0
3084,treatment,LHR-DXB,desktop,58.7844724270143,1
3085,control,LHR-DXB,desktop,62.08017643756799,0
3086,treatment,LHR-DXB,desktop,70.70505338767089,0
3087,treatment,AMS-JFK,desktop,30.024730475796623,0
3088,treatment,CDG-SIN,desktop,34.218474537433835,0
3089,treatment,AMS-JFK,desktop,36.26966204941417,0
3090,treatment,AMS-JFK,mobile,32.005706864185406,0
3091,treatment,AMS-JFK,desktop,64.82517801449849,0
3092,control,CDG-SIN,mobile,29.952023026453837,0
3093,treatment,AMS-JFK,mobile,39.31120266103888,0
3094,control,LHR-DXB,desktop,20.527545662293097,0
3095,treatment,LHR-DXB,desktop,55.98054042499924,0
3096,treatment,LHR-DXB,mobile,43.085438703114,1
3097,control,CDG-SIN,mobile,58.2496636428162,0
